opportunity_id,account_id,amount,is_won,call_count_during,email_count_during,meeting_count_during,total_activity_count_during,campaign_activity_count,activity_velocity,days_to_first_activity,days_since_last_activity,avg_intent_score_during,max_intent_score_during,high_surge_count_during,medium_surge_count_during,unique_intent_topics,had_competitor_intent,had_pricing_intent,total_email_threads,inbound_email_count,outbound_email_count,exec_involvement_count,unique_email_threads,email_response_rate,total_marketing_events_during,total_score_delta_during,avg_score_delta_during,unique_marketing_visitors,webinar_attended_count,content_download_count,demo_request_count,pricing_page_visits,integration_page_visits,case_study_views,total_engagement_duration,contact_count_total,executive_count,vp_count,director_count,manager_count,decision_maker_count,influencer_count,champion_count,zoominfo_exec_count,multi_threading_score,was_customer_before,previous_deal_count,previous_wins_count,previous_losses_count,historical_win_rate,total_historical_revenue,avg_historical_deal_size,days_since_last_win,days_since_last_loss,engagement_trend,velocity_change,intent_momentum,urgency,is_stalled,recent_activity_count,previous_activity_count,recent_intent_score,previous_intent_score,is_renewal,is_expansion,is_new_logo,days_to_renewal,opportunity_type,days_since_first_contact,persona_coverage,committee_diversity_score,has_c_level,has_decision_maker,has_champion,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Retail,industry_Software,industry_Telecom,employee_band_1-50,employee_band_1001-5000,employee_band_201-500,employee_band_5001+,employee_band_501-1000,employee_band_51-200,region_APJ,region_EMEA,region_LATAM,engagement_intensity,activity_per_contact,decision_maker_ratio,deal_size_category,high_value_new_logo,is_highly_engaged,is_multi_threaded,is_marketing_qualified,is_intent_qualified,has_executive_involvement,velocity_score
OPP-5KJFG1P0,ACC-5BD3SNL1,173647,0,0,0,0,17,8,0.34,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,2,2,1,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.6666666666666666,0.0,HIGH,0,1,3,0.0,0.0,0,0,1,638,new_logo,726,0.6666666666666666,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,4.25,0.5,3.0,1,1,1,0,0,0,1.36
OPP-RLAF5PFZ,ACC-7BNHKGKB,32345,0,0,0,0,18,7,0.02452316076294278,49,43,37.0,40,0,1,2,0,0,4,0,4,0,4,0.0,8,39,4.875,3,0,0,0,5,0,1,28040,4,0,1,1,0,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,40.0,LOW,1,1,0,40.0,0.0,0,0,1,1224,new_logo,358,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,4.5,0.5,1.0,0,1,1,1,0,0,0.09809264305177112
OPP-NH27QK1P,ACC-ERAL8UC2,132261,0,0,0,0,18,6,0.3829787234042553,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,0.0,HIGH,0,1,2,0.0,0.0,0,0,1,893,new_logo,465,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,4.5,0.25,3.0,1,1,1,0,0,0,1.5319148936170213
OPP-98XNBNL6,ACC-W7WZ3011,34716,1,0,0,0,6,2,0.12,18,1,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,1,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,1,0,1192,expansion,101,0.3333333333333333,0.5,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1.5,0.5,1.0,0,0,1,0,0,0,0.48
OPP-QHWA7MIC,ACC-W3V88F6R,33659,0,0,0,0,8,1,0.14545454545454545,1,22,96.0,96,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,2,2,0,0,1,6.0,0,1,0,1,0.0,0,190025.0,9999,330,INCREASING,3.0,96.0,LOW,0,4,1,96.0,0.0,0,0,1,9999,new_logo,896,1.0,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.0,0.5,1.0,0,0,1,0,1,0,0.5818181818181818
OPP-XRKDNU6K,ACC-AJQMEY0G,47321,1,0,0,0,16,6,0.47058823529411764,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,0.0,HIGH,0,2,3,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.0,0.25,1.0,0,1,1,0,0,0,1.8823529411764706
OPP-RF6MCRVK,ACC-G31VH6SO,226042,0,0,0,0,11,2,0.010166358595194085,31,202,42.0,80,1,1,4,1,0,17,0,17,0,17,0.0,9,62,6.888888888888889,3,2,0,0,5,0,2,19562,4,0,2,1,0,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,35.0,LOW,1,1,0,35.0,0.0,0,0,1,1314,new_logo,0,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.75,0.75,3.0,1,0,1,1,1,0,0.04066543438077634
OPP-QKH3XJBR,ACC-QVCEJTI4,27160,0,0,0,0,14,6,0.32558139534883723,0,0,76.0,76,1,0,1,0,0,0,0,0,0,0,0.0,1,3,3.0,1,0,0,0,1,0,0,4496,4,0,1,1,0,3,1,0,3,10.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.25,76.0,MEDIUM,0,3,4,76.0,0.0,0,0,1,478,new_logo,240,0.6666666666666666,0.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,3.5,0.75,0.0,0,1,1,0,1,0,1.302325581395349
OPP-WVPE1GL4,ACC-OJDY9NI2,32408,0,0,0,0,17,7,0.0189520624303233,18,46,69.75,80,2,2,4,1,0,8,0,8,0,8,0.0,8,45,5.625,4,0,0,0,1,0,3,21582,4,0,1,0,0,2,2,0,2,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,80.0,LOW,1,1,0,80.0,0.0,0,0,1,1210,new_logo,0,0.3333333333333333,0.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.25,0.5,1.0,0,1,1,1,1,0,0.0758082497212932
OPP-TTD7BSX0,ACC-PES64A93,96992,1,0,0,0,19,7,0.5,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,4.0,1,0,0,0,0,0,1,3324,4,0,0,1,2,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.14285714285714285,0.0,LOW,0,8,7,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.75,0.25,2.0,1,1,1,0,0,0,2.0
OPP-KQ0QE8LC,ACC-0B0PBCHB,25662,1,0,0,0,8,4,0.16666666666666666,2,10,79.0,79,1,0,1,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,2,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,79.0,LOW,0,2,0,79.0,0.0,0,0,1,9999,new_logo,0,1.0,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,2.0,0.5,0.0,0,0,1,0,1,0,0.6666666666666666
OPP-MEE92O4M,ACC-63USBKMG,103352,0,0,0,0,20,6,0.5405405405405406,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.3333333333333333,0.0,LOW,0,7,3,0.0,0.0,0,0,1,9999,new_logo,888,1.0,1.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,5.0,0.5,3.0,1,1,1,0,0,0,2.1621621621621623
OPP-7P3EIVJW,ACC-C2X0XXH3,31231,0,0,0,0,7,4,0.006993006993006993,78,110,57.0,97,2,0,4,1,0,20,0,20,0,20,0.0,7,51,7.285714285714286,3,3,0,0,3,0,1,25312,4,0,0,1,3,0,4,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,21.0,LOW,1,1,0,21.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1.75,0.0,1.0,0,0,1,1,1,0,0.027972027972027972
OPP-2MDSZWY4,ACC-RHP059QG,21984,0,0,0,0,12,4,0.1875,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,4.0,1,0,0,0,0,0,1,1781,4,0,0,0,1,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,2.0,0.0,LOW,0,3,1,0.0,0.0,0,0,1,9999,new_logo,916,0.3333333333333333,0.5,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,3.0,0.0,0.0,0,0,1,0,0,0,0.75
OPP-6KOJK5Y7,ACC-6210KQKM,39572,0,0,0,0,19,6,0.36538461538461536,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,2,0,3,1,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,5.0,0.0,LOW,0,6,1,0.0,0.0,0,0,1,9999,new_logo,67,0.6666666666666666,0.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,4.75,0.75,1.0,0,1,1,0,0,0,1.4615384615384615
OPP-FMRK6LYD,ACC-C2X0XXH3,55868,0,0,0,0,13,2,0.25,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,4,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.5,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.25,0.0,1.0,0,1,1,0,0,0,1.0
OPP-8QAPQEUI,ACC-K4R6ZK8F,171543,0,0,0,0,5,4,0.005537098560354375,391,28,35.0,35,0,0,1,0,0,5,0,5,0,5,0.0,5,30,6.0,4,1,0,0,2,0,0,9498,4,0,0,0,2,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,35.0,LOW,0,1,0,35.0,0.0,0,0,1,1198,new_logo,0,0.3333333333333333,0.5,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1.25,0.0,3.0,1,0,1,1,0,0,0.0221483942414175
OPP-QAJVCC5E,ACC-I1XCWCPP,106144,0,0,0,0,11,2,0.026634382566585957,10,150,99.0,99,1,0,1,0,0,2,0,2,0,2,0.0,3,28,9.333333333333334,2,1,0,0,2,0,0,14916,4,0,0,0,0,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,99.0,LOW,1,1,1,99.0,0.0,0,0,1,818,new_logo,691,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.0,2.75,0.25,3.0,1,0,1,1,1,0,0.10653753026634383
OPP-C0N9R28M,ACC-T9Q2TCZI,57147,0,0,0,0,18,2,0.43902439024390244,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,4.0,0.0,LOW,0,5,1,0.0,0.0,0,0,1,9999,new_logo,674,0.3333333333333333,0.5,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.5,0.25,1.0,0,1,1,0,0,0,1.7560975609756098
OPP-3DFWXAJ2,ACC-2C3RR3ZT,89836,1,0,0,0,13,4,0.3023255813953488,1,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,15,15.0,1,0,0,0,1,0,0,2293,4,0,0,0,0,1,0,0,1,3.0,0,1,0,1,0.0,0,25986.0,9999,713,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,293,new_logo,549,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,3.25,0.25,2.0,1,1,1,0,0,0,1.2093023255813953
OPP-1YNW7ZD1,ACC-EB22JDQP,125807,0,0,0,0,8,6,0.10810810810810811,1,35,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,2,0,3,1,0,1,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,2,0,0.0,0.0,0,0,1,434,new_logo,931,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,2.0,0.75,3.0,1,0,1,0,0,0,0.43243243243243246
OPP-HIPHIQSO,ACC-AEP4MC2R,40327,0,0,0,0,14,5,0.35,1,3,55.0,77,1,1,2,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,3,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.6666666666666666,53.0,HIGH,0,1,3,77.0,24.0,0,0,1,9999,new_logo,718,0.6666666666666666,0.75,0,0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0.0,3.5,0.0,1.0,0,1,1,0,1,0,1.4
OPP-LO97JNKH,ACC-C7TUXEXA,52500,0,0,0,0,13,3,0.26,10,1,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,2,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,0.0,HIGH,0,1,2,0.0,0.0,0,0,1,9999,new_logo,0,1.0,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.25,0.5,1.0,0,1,1,0,0,0,1.04
OPP-9KCHFJ9L,ACC-8HMPFHJN,71920,0,0,0,0,8,3,0.013468013468013467,113,97,44.0,44,0,1,1,0,0,5,0,5,0,5,0.0,2,23,11.5,2,0,0,0,1,0,0,5704,4,0,1,0,2,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,44.0,LOW,1,1,0,44.0,0.0,0,1,0,862,expansion,273,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,2.0,0.25,2.0,0,0,1,0,0,0,0.05387205387205387
OPP-0RLJ429W,ACC-1L57AIW8,15623,0,0,0,0,11,5,0.22,4,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,2,0,3,1,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.5,1,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,2.75,0.75,0.0,0,0,1,0,0,0,0.88
OPP-90P3T9W4,ACC-QCM2VGJP,37119,0,0,0,0,6,2,0.013100436681222707,1,28,42.666666666666664,66,0,2,2,1,0,6,0,6,0,6,0.0,4,26,6.5,4,2,0,0,2,0,0,15501,4,0,1,2,0,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,18.0,LOW,0,1,0,18.0,0.0,0,0,1,505,new_logo,540,0.6666666666666666,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,1.5,0.5,1.0,0,0,1,1,0,0,0.05240174672489083
OPP-FFC47QUK,ACC-368NKF7B,39988,0,0,0,0,7,4,0.006711409395973154,82,197,50.8,78,3,0,4,1,0,8,0,8,0,8,0.0,10,67,6.7,3,1,0,0,7,0,0,33163,4,0,1,0,1,1,0,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,78.0,LOW,1,1,0,78.0,0.0,0,0,1,1086,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,1.75,0.25,1.0,0,0,1,1,1,0,0.026845637583892617
OPP-65HZS4UB,ACC-5IASSXQ3,84714,0,0,0,0,13,6,0.036312849162011177,36,38,88.0,88,1,0,1,0,0,3,0,3,0,3,0.0,6,48,8.0,3,0,0,0,4,0,0,17392,4,0,0,1,1,1,0,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,88.0,LOW,1,2,0,88.0,0.0,0,0,1,9999,new_logo,303,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.25,0.25,2.0,1,1,1,1,1,0,0.1452513966480447
OPP-E0O3E1IG,ACC-T9Q2TCZI,93600,0,0,0,0,6,1,0.03870967741935484,19,35,51.5,56,0,2,2,1,0,2,0,2,0,2,0.0,1,3,3.0,1,0,0,0,0,0,1,2329,4,0,0,1,0,1,1,0,0,3.0,0,1,0,1,0.0,0,57147.0,9999,251,INCREASING,1.0,56.0,LOW,1,1,0,56.0,0.0,0,0,1,9999,new_logo,966,0.3333333333333333,0.5,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.5,0.25,2.0,1,0,1,0,0,0,0.15483870967741936
OPP-LKFN14FK,ACC-KQAN4DAW,74734,1,0,0,0,20,1,0.4,5,6,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,2,19,9.5,2,0,0,0,1,0,1,9691,4,0,0,1,1,2,0,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.8333333333333334,0.0,HIGH,0,1,6,0.0,0.0,0,1,0,9999,expansion,57,1.0,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.0,5.0,0.5,2.0,0,1,1,0,0,0,1.6
OPP-0H687UAN,ACC-P0SJBOYX,48536,0,0,0,0,5,1,0.015384615384615385,13,160,85.5,98,2,0,2,0,0,5,0,5,0,5,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,2,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,73.0,LOW,1,1,0,73.0,0.0,0,0,1,9999,new_logo,457,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.25,0.25,1.0,0,0,1,0,1,0,0.06153846153846154
OPP-KCML21QZ,ACC-L86YMKJL,77484,0,0,0,0,17,3,0.02125,39,39,55.75,77,1,2,4,1,0,6,0,6,0,6,0.0,11,61,5.545454545454546,4,0,0,0,8,0,2,25731,4,0,0,2,1,1,2,0,0,3.0,0,1,0,1,0.0,0,42667.0,9999,16,INCREASING,1.0,62.0,LOW,1,1,0,62.0,0.0,0,0,1,9999,new_logo,293,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,4.25,0.25,2.0,1,1,1,1,1,0,0.085
OPP-JLMNQ441,ACC-JU0V3SZJ,35244,0,0,0,0,6,3,0.005357142857142857,346,177,69.66666666666667,92,2,0,3,1,0,12,0,12,0,12,0.0,5,31,6.2,4,0,0,0,2,0,1,16602,4,0,0,1,1,1,3,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,27.0,LOW,1,1,0,27.0,0.0,0,1,0,9999,expansion,0,1.0,1.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,1.5,0.25,1.0,0,0,1,1,1,0,0.02142857142857143
OPP-IM2Y5RQ3,ACC-CE6UKNNB,31565,0,0,0,0,18,7,0.022756005056890013,65,137,94.0,94,1,0,1,0,0,3,0,3,0,3,0.0,4,30,7.5,3,0,0,0,2,0,0,8105,4,0,0,1,0,1,1,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,94.0,LOW,1,1,0,94.0,0.0,0,0,1,1031,new_logo,0,0.3333333333333333,0.5,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.5,0.25,1.0,0,1,1,1,1,0,0.09102402022756005
OPP-36A70QCJ,ACC-1AHFYSXX,24038,0,0,0,0,7,2,0.007462686567164179,102,324,70.0,81,1,1,2,0,0,4,0,4,0,4,0.0,12,99,8.25,4,2,0,0,4,0,2,35104,4,0,0,0,0,3,1,0,3,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,59.0,LOW,1,1,0,59.0,0.0,0,0,1,9999,new_logo,0,0.3333333333333333,0.5,1,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,1.75,0.75,0.0,0,0,1,1,1,0,0.029850746268656716
OPP-R9QTZVYU,ACC-0B0PBCHB,67482,0,0,0,0,19,5,0.02571041948579161,0,33,63.2,99,2,1,4,1,0,13,0,13,0,13,0.0,3,20,6.666666666666667,2,0,0,0,1,0,1,10310,4,0,1,1,2,2,1,0,1,7.5,1,1,1,0,1.0,25662,25662.0,216,9999,STABLE,0.0,99.0,LOW,1,1,1,99.0,0.0,0,0,1,9999,new_logo,141,1.0,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,4.75,0.5,2.0,1,1,1,1,1,0,0.10284167794316644
OPP-TCDX4017,ACC-HFXMGGLM,15209,0,0,0,0,20,5,0.39215686274509803,2,4,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,3,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,7.0,0.0,LOW,0,8,1,0.0,0.0,0,0,1,9999,new_logo,882,1.0,1.0,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,5.0,0.25,0.0,0,1,1,0,0,0,1.5686274509803921
OPP-NI1SLV34,ACC-6C0A393Q,71440,0,0,0,0,7,1,0.018276762402088774,55,38,14.5,19,0,0,2,0,0,7,0,7,0,7,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,1,1,3,1,0,2,12.0,0,2,0,2,0.0,0,198592.5,9999,177,INCREASING,1.0,10.0,LOW,1,1,0,10.0,0.0,0,0,1,567,new_logo,102,1.0,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.0,1.75,0.75,2.0,1,0,1,0,0,0,0.0731070496083551
OPP-DY53TOSW,ACC-LML9QB5D,42963,1,0,0,0,7,2,0.21212121212121213,1,0,32.0,32,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,3,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,32.0,HIGH,0,2,3,32.0,0.0,0,1,0,322,expansion,726,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.75,0.25,1.0,0,0,1,0,0,0,0.8484848484848485
OPP-B0YURQM6,ACC-DHQKPF2D,62142,0,0,0,0,20,8,0.40816326530612246,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13,13.0,1,0,0,0,1,0,0,26,4,0,1,2,1,3,1,0,1,10.5,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.3333333333333333,0.0,HIGH,0,2,3,0.0,0.0,0,0,1,9999,new_logo,269,1.0,0.75,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0,5.0,0.75,2.0,0,1,1,0,0,0,1.6326530612244898
OPP-CO1GY0JK,ACC-YYF4EVBE,126401,0,0,0,0,18,5,0.09090909090909091,1,30,85.0,85,1,0,1,0,0,0,0,0,0,0,0.0,5,49,9.8,4,0,0,0,3,0,2,11886,4,0,0,1,0,2,2,0,1,6.0,0,1,0,1,0.0,0,108335.0,9999,698,INCREASING,1.0,85.0,LOW,0,1,0,85.0,0.0,0,0,1,230,new_logo,829,0.6666666666666666,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,4.5,0.5,3.0,1,1,1,1,1,0,0.36363636363636365
OPP-2WSTKFZK,ACC-U2U7CSNW,118530,0,0,0,0,16,4,0.08290155440414508,6,33,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,14,14.0,1,0,0,0,0,0,0,3090,4,0,1,0,1,1,1,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,2,0,0.0,0.0,0,0,1,689,new_logo,670,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.0,0.25,3.0,1,1,1,0,0,0,0.3316062176165803
OPP-4NVNHUP7,ACC-M190UXU5,99626,0,0,0,0,18,4,0.027649769585253458,49,39,78.5,82,2,0,2,0,0,12,0,12,0,12,0.0,4,46,11.5,3,2,0,0,1,0,1,15999,4,0,0,1,1,0,3,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,75.0,LOW,1,1,0,75.0,0.0,0,0,1,9999,new_logo,83,0.6666666666666666,0.75,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,4.5,0.0,2.0,1,1,1,1,1,0,0.11059907834101383
OPP-YBZRD5J5,ACC-Z0VPLF0A,79314,0,0,0,0,20,3,0.4166666666666667,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.5,0.0,HIGH,0,2,4,0.0,0.0,0,0,1,9999,new_logo,472,0.6666666666666666,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,5.0,0.25,2.0,1,1,1,0,0,0,1.6666666666666667
